"Cod_aero";"Aero";"Cod_parque";"minTime";"maxTime";"tiempo_s";"len";"tecnico";"filepath"
"0532";"11W-01";"PGAM";"2013-09-25 10:26:34";"2013-09-25 10:33:48";434;374,944147190406;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0534";"11W-03";"PGAM";"2013-09-25 10:36:06";"2013-09-25 10:42:53";407;396,726210474303;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0536";"11W-05";"PGAM";"2013-09-25 10:49:12";"2013-09-25 10:54:29";317;320,273157647438;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0539";"11W-08";"PGAM";"2013-09-25 10:56:52";"2013-09-25 11:02:54";362;440,703865620542;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0540";"11W-09";"PGAM";"2013-09-25 11:06:05";"2013-09-25 11:11:53";348;405,464533064201;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0541";"11W-10";"PGAM";"2013-09-25 11:12:45";"2013-09-25 11:18:31";346;389,27028902359;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0548";"11W-17";"PGAM";"2013-09-25 11:34:41";"2013-09-25 11:41:16";395;466,149223030902;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0549";"11W-18";"PGAM";"2013-09-25 11:43:04";"2013-09-25 11:49:15";371;476,873177559174;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0551";"11W-20";"PGAM";"2013-09-25 11:51:01";"2013-09-25 11:56:41";340;392,685786420278;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0552";"11W-21";"PGAM";"2013-09-25 12:13:16";"2013-09-25 12:18:50";334;427,448271485412;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0553";"11W-22";"PGAM";"2013-09-25 12:19:50";"2013-09-25 12:25:27";337;406,450576859382;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0554";"11W-23";"PGAM";"2013-09-25 12:27:36";"2013-09-25 12:31:49";253;287,523821063097;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0557";"3W-01";"PVIC";"2013-09-26 13:14:39";"2013-09-26 13:16:40";121;129,05249169208;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0558";"3W-02";"PVIC";"2013-09-26 13:11:35";"2013-09-26 13:13:46";131;133,881247242693;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0560";"3W-04";"PVIC";"2013-09-26 13:08:00";"2013-09-26 13:10:37";157;100,203678223666;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0561";"3W-05";"PVIC";"2013-09-26 13:04:06";"2013-09-26 13:07:08";182;180,024414004424;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0562";"3W-06";"PVIC";"2013-09-26 13:00:42";"2013-09-26 13:03:24";162;175,789143956332;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0564";"3W-08";"PVIC";"2013-09-26 12:57:06";"2013-09-26 12:59:28";142;140,383683794922;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0565";"3W-09";"PVIC";"2013-09-26 12:48:06";"2013-09-26 12:56:05";479;168,026401926021;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0566";"3W-10";"PVIC";"2013-09-26 12:45:04";"2013-09-26 12:46:41";97;113,637704039178;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0568";"3W-12";"PVIC";"2013-09-26 12:42:19";"2013-09-26 12:44:18";119;130,380044524053;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0569";"3W-13";"PVIC";"2013-09-26 12:39:41";"2013-09-26 12:41:32";111;110,294111834668;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0570";"3W-14";"PVIC";"2013-09-26 12:36:29";"2013-09-26 12:38:55";146;153,541895450099;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0573";"3W-17";"PVIC";"2013-09-26 12:28:27";"2013-09-26 12:30:50";143;118,58874645474;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0574";"3W-18";"PVIC";"2013-09-26 12:25:53";"2013-09-26 12:28:08";135;109,724750920246;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0576";"3W-20";"PVIC";"2013-09-26 12:22:13";"2013-09-26 12:24:53";160;199,155327620453;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0577";"3W-21";"PVIC";"2013-09-26 12:19:20";"2013-09-26 12:21:26";126;125,548864323952;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0578";"3W-22";"PVIC";"2013-09-26 12:16:29";"2013-09-26 12:18:12";103;100,241626549282;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0580";"3W-24";"PVIC";"2013-09-26 12:12:30";"2013-09-26 12:15:29";179;102,555290603414;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0581";"3W-25";"PVIC";"2013-09-26 12:07:59";"2013-09-26 12:11:25";206;202,741526742122;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0582";"3W-26";"PVIC";"2013-09-26 12:04:44";"2013-09-26 12:07:10";146;152,576577848464;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0584";"3W-28";"PVIC";"2013-09-26 12:01:09";"2013-09-26 12:03:42";153;136,214701294789;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0585";"3W-29";"PVIC";"2013-09-26 11:54:23";"2013-09-26 12:00:14";351;417,586512073946;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0586";"3W-30";"PVIC";"2013-09-26 11:52:30";"2013-09-26 11:57:10";280;287,838636240942;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0588";"3W-32";"PVIC";"2013-09-26 11:48:12";"2013-09-26 11:50:54";162;145,158159275007;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0589";"3W-33";"PVIC";"2013-09-26 11:45:00";"2013-09-26 11:47:16";136;130,404947090532;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0590";"3W-34";"PVIC";"2013-09-26 11:40:51";"2013-09-26 11:43:28";157;161,218187208786;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0592";"3W-36";"PVIC";"2013-09-26 11:37:22";"2013-09-26 11:39:44";142;138,312498769957;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0593";"3W-37";"PVIC";"2013-09-26 11:33:21";"2013-09-26 11:36:09";168;134,720176500033;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0594";"3W-38";"PVIC";"2013-09-26 11:29:31";"2013-09-26 11:32:00";149;131,313135554033;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0596";"3W-40";"PVIC";"2013-09-26 11:26:23";"2013-09-26 11:28:26";123;123,513099472686;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0597";"3W-41";"PVIC";"2013-09-26 11:21:18";"2013-09-26 11:24:46";208;187,425698744555;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0598";"12W-01";"PBUI";"2013-09-25 12:03:36";"2013-09-25 12:09:39";363;477,599110520006;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0601";"12W-04";"PBUI";"2013-09-26 09:09:28";"2013-09-26 09:15:54";386;451,904763589331;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0602";"12W-05";"PBUI";"2013-09-26 09:01:37";"2013-09-26 09:08:21";404;482,343112445354;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0603";"12W-06";"PBUI";"2013-09-26 08:53:25";"2013-09-26 09:00:36";431;449,223354803504;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0607";"12W-10";"PBUI";"2013-09-26 08:41:07";"2013-09-26 08:47:16";369;439,106148077381;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0608";"12W-11";"PBUI";"2013-09-26 08:31:32";"2013-09-26 08:38:53";441;462,462294594261;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0609";"12W-12";"PBUI";"2013-09-26 08:25:32";"2013-09-26 08:28:34";182;183,267133092941;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0612";"12W-15";"PBUI";"2013-09-26 08:16:35";"2013-09-26 08:23:43";428;508,581695692511;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0614";"12W-17";"PBUI";"2013-09-26 08:07:54";"2013-09-26 08:14:59";425;436,84118200284;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0615";"12W-18";"PBUI";"2013-09-26 08:00:34";"2013-09-26 08:06:54";380;481,283307740953;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0617";"12W-20";"PBUI";"2013-09-26 07:53:14";"2013-09-26 07:58:59";345;453,344782112277;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0621";"12W-24";"PBUI";"2013-09-26 07:44:03";"2013-09-26 07:51:13";430;400,064583980089;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0622";"12W-25";"PBUI";"2013-09-26 07:33:19";"2013-09-26 07:38:39";320;366,987436145851;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0623";"12W-26";"PBUI";"2013-09-26 07:26:41";"2013-09-26 07:31:48";307;316,697149854773;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0626";"12W-29";"PBUI";"2013-09-26 07:15:34";"2013-09-26 07:22:07";393;320,557494818573;"pyp";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_pyp.gpx"
"0532";"11W-01";"PGAM";"2013-09-25 10:27:04";"2013-09-25 10:33:29";385;307,192397796625;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0534";"11W-03";"PGAM";"2013-09-25 10:36:31";"2013-09-25 10:42:59";388;343,143368696838;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0536";"11W-05";"PGAM";"2013-09-25 10:49:04";"2013-09-25 10:54:42";338;223,423175311058;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0539";"11W-08";"PGAM";"2013-09-25 10:56:36";"2013-09-25 11:01:41";305;295,772440953137;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0540";"11W-09";"PGAM";"2013-09-25 11:06:21";"2013-09-25 11:11:14";293;353,414466251547;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0541";"11W-10";"PGAM";"2013-09-25 11:12:44";"2013-09-25 11:18:24";340;433,277942359659;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0548";"11W-17";"PGAM";"2013-09-25 11:34:22";"2013-09-25 11:41:10";408;298,087082405079;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0549";"11W-18";"PGAM";"2013-09-25 11:43:02";"2013-09-25 11:48:41";339;393,848630422683;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0551";"11W-20";"PGAM";"2013-09-25 11:50:47";"2013-09-25 11:56:23";336;389,677728518826;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0552";"11W-21";"PGAM";"2013-09-25 12:13:25";"2013-09-25 12:18:37";312;327,633054206744;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0553";"11W-22";"PGAM";"2013-09-25 12:19:53";"2013-09-25 12:25:18";325;333,005208296233;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0554";"11W-23";"PGAM";"2013-09-25 12:27:31";"2013-09-25 12:32:02";271;241,905636651133;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0557";"3W-01";"PVIC";"2013-09-26 13:14:41";"2013-09-26 13:16:31";110;121,330136809448;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0558";"3W-02";"PVIC";"2013-09-26 13:11:33";"2013-09-26 13:13:53";140;104,700319536167;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0560";"3W-04";"PVIC";"2013-09-26 13:08:29";"2013-09-26 13:10:42";133;77,2445878270865;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0561";"3W-05";"PVIC";"2013-09-26 13:04:08";"2013-09-26 13:07:15";187;127,174479608848;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0562";"3W-06";"PVIC";"2013-09-26 13:00:48";"2013-09-26 13:02:45";117;120,362807894198;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0564";"3W-08";"PVIC";"2013-09-26 12:57:20";"2013-09-26 12:59:34";134;126,298956082948;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0565";"3W-09";"PVIC";"2013-09-26 12:47:57";"2013-09-26 12:56:02";485;138,412694394256;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0566";"3W-10";"PVIC";"2013-09-26 12:45:25";"2013-09-26 12:47:11";106;127,899702480814;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0568";"3W-12";"PVIC";"2013-09-26 12:42:16";"2013-09-26 12:44:12";116;118,625439374894;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0569";"3W-13";"PVIC";"2013-09-26 12:39:52";"2013-09-26 12:41:57";125;127,659042050988;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0570";"3W-14";"PVIC";"2013-09-26 12:36:46";"2013-09-26 12:39:00";134;145,596543849283;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0572";"3W-16";"PVIC";"2013-09-26 12:31:51";"2013-09-26 12:35:12";201;216,046165320463;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0573";"3W-17";"PVIC";"2013-09-26 12:29:01";"2013-09-26 12:33:56";295;342,363246538879;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0574";"3W-18";"PVIC";"2013-09-26 12:25:52";"2013-09-26 12:29:57";245;256,368539728656;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0576";"3W-20";"PVIC";"2013-09-26 12:22:40";"2013-09-26 12:24:52";132;118,602050492449;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0577";"3W-21";"PVIC";"2013-09-26 12:19:25";"2013-09-26 12:21:29";124;116,165262473912;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0578";"3W-22";"PVIC";"2013-09-26 12:16:19";"2013-09-26 12:18:14";115;115,78976525374;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0580";"3W-24";"PVIC";"2013-09-26 12:12:35";"2013-09-26 12:15:25";170;156,599122390109;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0581";"3W-25";"PVIC";"2013-09-26 12:08:08";"2013-09-26 12:11:19";191;119,106060401744;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0582";"3W-26";"PVIC";"2013-09-26 12:04:47";"2013-09-26 12:07:04";137;143,304743430206;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0584";"3W-28";"PVIC";"2013-09-26 12:01:02";"2013-09-26 12:03:36";154;161,947204285663;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0585";"3W-29";"PVIC";"2013-09-26 11:57:41";"2013-09-26 12:00:05";144;143,521362223717;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0586";"3W-30";"PVIC";"2013-09-26 11:52:29";"2013-09-26 11:57:23";294;194,713312990315;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0588";"3W-32";"PVIC";"2013-09-26 11:48:07";"2013-09-26 11:50:43";156;128,717751903255;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0589";"3W-33";"PVIC";"2013-09-26 11:44:53";"2013-09-26 11:47:09";136;138,526904587867;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0590";"3W-34";"PVIC";"2013-09-26 11:41:03";"2013-09-26 11:44:30";207;187,408866753859;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0592";"3W-36";"PVIC";"2013-09-26 11:37:09";"2013-09-26 11:39:32";143;161,901069388933;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0593";"3W-37";"PVIC";"2013-09-26 11:32:44";"2013-09-26 11:36:13";209;147,678814178175;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0594";"3W-38";"PVIC";"2013-09-26 11:29:25";"2013-09-26 11:32:29";184;122,294760043681;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0596";"3W-40";"PVIC";"2013-09-26 11:26:01";"2013-09-26 11:28:25";144;71,1946805990597;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0597";"3W-41";"PVIC";"2013-09-26 11:21:32";"2013-09-26 11:25:00";208;155,860906829319;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0598";"12W-01";"PBUI";"2013-09-25 12:03:28";"2013-09-25 12:08:58";330;264,07280616839;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0601";"12W-04";"PBUI";"2013-09-26 09:09:32";"2013-09-26 09:15:13";341;373,586805353038;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0602";"12W-05";"PBUI";"2013-09-26 09:01:57";"2013-09-26 09:08:07";370;425,681300608483;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0603";"12W-06";"PBUI";"2013-09-26 08:53:37";"2013-09-26 08:59:26";349;480,487759311237;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0607";"12W-10";"PBUI";"2013-09-26 08:41:05";"2013-09-26 08:47:00";355;337,279606157545;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0608";"12W-11";"PBUI";"2013-09-26 08:31:03";"2013-09-26 08:37:53";410;383,081108810906;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0609";"12W-12";"PBUI";"2013-09-26 08:25:29";"2013-09-26 08:29:27";238;206,876662193352;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0612";"12W-15";"PBUI";"2013-09-26 08:16:36";"2013-09-26 08:22:37";361;358,99545076572;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0614";"12W-17";"PBUI";"2013-09-26 08:07:56";"2013-09-26 08:14:13";377;473,379701478191;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0615";"12W-18";"PBUI";"2013-09-26 08:00:20";"2013-09-26 08:06:25";365;423,971720216687;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0617";"12W-20";"PBUI";"2013-09-26 07:53:09";"2013-09-26 07:58:58";349;389,743434639462;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0621";"12W-24";"PBUI";"2013-09-26 07:44:17";"2013-09-26 07:49:48";331;337,841575008498;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0622";"12W-25";"PBUI";"2013-09-26 07:33:16";"2013-09-26 07:38:10";294;328,586091654348;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0623";"12W-26";"PBUI";"2013-09-26 07:26:30";"2013-09-26 07:31:21";291;252,516217449998;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0626";"12W-29";"PBUI";"2013-09-26 07:15:34";"2013-09-26 07:22:38";424;328,196934385961;"rcu";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/1/20130925_26_rcu.gpx"
"0520";"13W-05";"PRIO";"2015-09-02 08:29:57";"2015-09-02 08:32:58";181;124,063949462889;"cac";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/2/20150902_03_cac.gpx"
"0601";"12W-04";"PBUI";"2015-09-03 07:26:00";"2015-09-03 07:34:39";519;873,491926824446;"cac";"C:\GitHub\AdantiaTools\02_GPXTool\gpx/2/20150902_03_cac.gpx"
